CHEESMAN,Max T,Min T,Precipitation,Snowfall
8/28/1915,74,47,M,0
8/29/1915,76,48,M,0
8/30/1915,80,47,M,0
8/31/1915,84,43,M,0
9/1/1915,80,48,0,0
9/2/1915,78,46,0,0
9/3/1915,74,51,0,0
9/4/1915,74,47,0,0
9/5/1915,71,44,T,0
9/6/1915,77,42,0,0
9/7/1915,75,42,0,0
9/8/1915,71,46,0,0
9/9/1915,79,46,0,0
9/10/1915,78,43,0,0
9/11/1915,78,44,0,0
9/12/1915,77,46,0,0
9/13/1915,76,44,0,0
9/14/1915,67,35,0,0
9/15/1915,66,35,0,0
9/16/1915,72,36,0,0
9/17/1915,75,40,0,0
9/18/1915,72,40,0,0
9/19/1915,70,46,0,0
9/20/1915,67,41,0,0
9/21/1915,77,37,0,0
9/22/1915,77,41,0,0
9/23/1915,82,41,0,0
9/24/1915,78,46,0,0
9/25/1915,69,45,0.8,0
9/26/1915,64,40,0,0
9/27/1915,66,40,0,0
9/28/1915,61,38,0,0
9/29/1915,50,35,0.89,0
9/30/1915,61,40,0,0
10/1/1915,71,35,0,0
10/2/1915,74,27,0,0
10/3/1915,71,37,0,0
10/4/1915,60,34,0,0
10/5/1915,65,29,T,0
10/6/1915,55,32,0,0
10/7/1915,64,27,0,0
10/8/1915,70,29,0,0
10/9/1915,74,27,0,0
10/10/1915,70,41,0,0
10/11/1915,67,30,T,T
10/12/1915,58,28,0,0
10/13/1915,M,27,0,0
10/14/1915,56,31,0,0
10/15/1915,52,34,0.79,0
10/16/1915,53,30,0,0
10/17/1915,58,29,0,0
10/18/1915,66,28,0,0
10/19/1915,68,34,0,0
10/20/1915,71,32,0,0
10/21/1915,73,29,0,0
10/22/1915,72,29,0,0
10/23/1915,67,31,0,0
10/24/1915,70,36,0,0
10/25/1915,62,33,0,0
10/26/1915,70,28,0,0
10/27/1915,69,37,0,0
10/28/1915,70,30,0,0
10/29/1915,70,30,0,0
10/30/1915,69,39,0,0
10/31/1915,65,36,0,0
11/1/1915,65,32,0,0
11/2/1915,67,33,0,0
11/3/1915,66,35,0,0
11/4/1915,70,33,0,0
11/5/1915,68,35,0,0
11/6/1915,64,35,0,0
11/7/1915,56,40,0.2,0
11/8/1915,54,31,0,0
11/9/1915,56,40,0,0
11/10/1915,53,38,T,0
11/11/1915,39,28,0,0
11/12/1915,44,17,0,0
11/13/1915,41,14,T,T
11/14/1915,43,4,0,0
11/15/1915,49,11,0,0
11/16/1915,51,27,0,0
11/17/1915,46,21,0,0
11/18/1915,50,18,0,0
11/19/1915,62,16,0,0
11/20/1915,57,33,0,0
11/21/1915,54,22,0,0
11/22/1915,57,38,0,0
11/23/1915,M,28,0,0
11/24/1915,56,42,0,0
11/25/1915,45,20,0,0
11/26/1915,47,24,0,0
11/27/1915,47,23,T,T
11/28/1915,37,4,0,0
11/29/1915,48,15,0,0
11/30/1915,52,12,0,0
12/1/1915,50,21,0,0
12/2/1915,52,18,0,0
12/3/1915,59,18,0,0
12/4/1915,54,27,0,0
12/5/1915,50,30,0,0
12/6/1915,58,26,0,0
12/7/1915,58,21,0,0
12/8/1915,60,21,0,0
12/9/1915,58,24,0,0
12/10/1915,56,25,0,0
12/11/1915,47,18,0,0
12/12/1915,45,26,0,0
12/13/1915,54,18,0,0
12/14/1915,54,29,0,0
12/15/1915,50,27,0.21,2.1
12/16/1915,44,18,T,T
12/17/1915,45,3,0,0
12/18/1915,31,7,0,0
12/19/1915,38,4,0,0
12/20/1915,44,6,0,0
12/21/1915,48,14,0,0
12/22/1915,58,26,0,0
12/23/1915,54,28,0,0
12/24/1915,M,16,0.12,1.2
12/25/1915,48,8,0,0
12/26/1915,45,13,0.2,2
12/27/1915,28,-3,T,T
12/28/1915,34,-3,0,0
12/29/1915,41,15,0,0
12/30/1915,34,5,0,0
12/31/1915,45,10,0,0
1/1/1916,42,20,M,T
1/2/1916,42,21,0,0
1/3/1916,47,27,0,0
1/4/1916,53,33,0,0
1/5/1916,49,31,0,0
1/6/1916,42,21,T,T
1/7/1916,42,14,0,0
1/8/1916,55,23,0,0
1/9/1916,50,37,0,0
1/10/1916,46,24,0,0
1/11/1916,38,9,0.07,0.7
1/12/1916,27,-8,0.08,0.8
1/13/1916,30,0,0,0
1/14/1916,39,13,0,0
1/15/1916,42,18,0,0
1/16/1916,40,-5,0,0
1/17/1916,23,0,0,0
1/18/1916,31,-1,0.14,1.4
1/19/1916,40,28,0,0
1/20/1916,40,20,0,0
1/21/1916,42,14,0,0
1/22/1916,45,21,0,0
1/23/1916,53,25,0,0
1/24/1916,48,30,0,0
1/25/1916,45,22,0,0
1/26/1916,42,21,0,0
1/27/1916,24,8,0,0
1/28/1916,22,-1,0.1,1
1/29/1916,30,5,0,0
1/30/1916,29,3,0,0
1/31/1916,M,-7,0,0
2/1/1916,27,-14,M,M
2/2/1916,40,-5,M,M
2/3/1916,39,1,M,M
2/4/1916,38,9,M,M
2/5/1916,48,28,M,M
2/6/1916,49,27,M,M
2/7/1916,55,24,M,M
2/8/1916,50,34,M,M
2/9/1916,53,21,M,M
2/10/1916,54,21,M,M
2/11/1916,58,21,M,M
2/12/1916,55,24,M,M
2/13/1916,57,12,M,M
2/14/1916,55,15,M,M
2/15/1916,57,16,M,M
2/16/1916,65,15,M,M
2/17/1916,64,17,M,M
2/18/1916,59,23,M,M
2/19/1916,64,16,M,M
2/20/1916,60,16,M,M
2/21/1916,52,16,M,M
2/22/1916,51,19,0.01,M
2/23/1916,48,17,M,M
2/24/1916,52,18,M,M
2/25/1916,50,13,M,M
2/26/1916,48,13,M,M
2/27/1916,51,13,M,M
2/28/1916,50,8,M,M
2/29/1916,44,8,M,M
3/1/1916,M,13,0.18,3
3/2/1916,31,4,0,0
3/3/1916,51,10,0,0
3/4/1916,55,42,0,0
3/5/1916,55,45,0,0
3/6/1916,52,26,0.08,0
3/7/1916,48,31,0,0
3/8/1916,59,39,0,0
3/9/1916,61,30,0,0
3/10/1916,62,28,0,0
3/11/1916,65,25,0,0
3/12/1916,67,28,0,0
3/13/1916,66,32,0,0
3/14/1916,61,24,0,0
3/15/1916,58,23,0,0
3/16/1916,66,32,0,0
3/17/1916,67,29,0,0
3/18/1916,65,M,0,0
3/19/1916,63,34,0,0
3/20/1916,67,33,0,0
3/21/1916,63,42,0,0
3/22/1916,60,34,0,0
3/23/1916,58,46,0,0
3/24/1916,56,22,0.01,0
3/25/1916,46,11,0,0
3/26/1916,58,20,0,0
3/27/1916,63,24,0,0
3/28/1916,61,27,0,0
3/29/1916,60,29,0.09,0
3/30/1916,30,19,0.03,0
3/31/1916,46,20,0,0
4/1/1916,56,19,0,M
4/2/1916,58,27,0,M
4/3/1916,55,25,0.05,0.5
4/4/1916,38,23,0.03,T
4/5/1916,48,25,T,T
4/6/1916,42,24,0.33,4.5
4/7/1916,40,10,0.24,2.5
4/8/1916,54,8,T,T
4/9/1916,57,31,0,M
4/10/1916,70,36,0,M
4/11/1916,66,38,0,M
4/12/1916,61,43,0,M
4/13/1916,57,28,0.2,1.5
4/14/1916,48,28,0,M
4/15/1916,M,33,0,M
4/16/1916,64,32,T,M
4/17/1916,65,30,0,M
4/18/1916,63,32,0,M
4/19/1916,59,31,0.03,T
4/20/1916,55,28,0,M
4/21/1916,64,31,0,M
4/22/1916,66,32,0,M
4/23/1916,62,32,0,M
4/24/1916,67,30,0,M
4/25/1916,62,35,0,M
4/26/1916,56,35,T,M
4/27/1916,65,28,0,M
4/28/1916,71,38,0,M
4/29/1916,69,30,0.44,4.3
4/30/1916,41,28,0.88,6.7
5/1/1916,50,18,0,0
5/2/1916,43,28,0.09,1
5/3/1916,65,20,0,0
5/4/1916,69,36,0,0
5/5/1916,73,37,0,0
5/6/1916,78,38,0,0
5/7/1916,77,42,0,0
5/8/1916,73,54,0,0
5/9/1916,79,44,0,0
5/10/1916,78,40,0,0
5/11/1916,66,35,0,0
5/12/1916,62,31,0,0
5/13/1916,67,32,0,0
5/14/1916,44,30,0.56,1
5/15/1916,42,18,0.06,0
5/16/1916,57,24,0,0
5/17/1916,58,31,0,0
5/18/1916,63,35,0,0
5/19/1916,64,34,0.01,0
5/20/1916,53,33,0.89,0
5/21/1916,61,34,0.24,0
5/22/1916,64,37,T,0
5/23/1916,64,32,0,0
5/24/1916,75,50,0,0
5/25/1916,72,58,0,0
5/26/1916,66,44,0,0
5/27/1916,69,55,0,0
5/28/1916,73,36,0,0
5/29/1916,73,34,0,0
5/30/1916,74,37,0,0
5/31/1916,75,42,0,0
6/1/1916,72,49,0,0
6/2/1916,72,38,0,0
6/3/1916,74,38,0,0
6/4/1916,68,39,0,0
6/5/1916,71,38,0,0
6/6/1916,69,42,0,0
6/7/1916,68,34,0,0
6/8/1916,62,34,0,0
6/9/1916,79,40,0,0
6/10/1916,81,45,0,0
6/11/1916,73,42,T,0
6/12/1916,75,45,0,0
6/13/1916,80,47,0,0
6/14/1916,79,45,0,0
6/15/1916,75,43,0,0
6/16/1916,77,41,0,0
6/17/1916,82,41,0,0
6/18/1916,83,45,T,0
6/19/1916,82,50,0,0
6/20/1916,81,41,0,0
6/21/1916,81,57,0,0
6/22/1916,74,55,0,0
6/23/1916,81,45,0,0
6/24/1916,85,41,0,0
6/25/1916,85,45,0,0
6/26/1916,81,50,T,0
6/27/1916,90,49,0,0
6/28/1916,88,49,0,0
6/29/1916,88,50,0,0
6/30/1916,87,52,T,0
7/1/1916,90,68,T,M
7/2/1916,89,61,0,M
7/3/1916,91,58,0,M
7/4/1916,87,50,0,M
7/5/1916,86,58,0,M
7/6/1916,87,62,T,M
7/7/1916,87,55,0,M
7/8/1916,86,53,0.37,M
7/9/1916,83,51,0,M
7/10/1916,74,53,0.72,M
7/11/1916,73,52,0.11,M
7/12/1916,74,53,0.07,M
7/13/1916,83,48,0.13,M
7/14/1916,87,49,0,M
7/15/1916,85,51,0,M
7/16/1916,82,51,0,M
7/17/1916,85,52,0.34,M
7/18/1916,80,53,0.17,M
7/19/1916,81,50,0,M
7/20/1916,85,52,T,M
7/21/1916,84,M,T,M
7/22/1916,83,59,0,M
7/23/1916,85,51,T,M
7/24/1916,89,50,0,M
7/25/1916,83,50,T,M
7/26/1916,84,56,0.04,M
7/27/1916,85,55,0.05,M
7/28/1916,85,57,0,M
7/29/1916,79,53,0.04,M
7/30/1916,70,56,0.27,M
7/31/1916,79,56,0.38,M
8/1/1916,81,50,0.5,0
8/2/1916,87,50,0,0
8/3/1916,83,56,0,0
8/4/1916,81,52,1.03,0
8/5/1916,81,53,0.07,0
8/6/1916,76,57,0.43,0
8/7/1916,80,50,0,0
8/8/1916,84,51,0.21,0
8/9/1916,78,51,0.07,0
8/10/1916,78,49,T,0
8/11/1916,85,49,0.47,0
8/12/1916,81,56,0.13,0
8/13/1916,75,55,0.43,0
8/14/1916,80,53,0.03,0
8/15/1916,79,51,0.46,0
8/16/1916,78,51,0.2,0
8/17/1916,80,47,0,0
8/18/1916,80,56,0,0
8/19/1916,79,51,0,0
8/20/1916,75,54,0,0
8/21/1916,77,46,0.11,0
8/22/1916,76,50,0.19,0
8/23/1916,79,49,0,0
8/24/1916,77,45,T,0
8/25/1916,75,45,0.01,0
8/26/1916,69,44,0.2,0
8/27/1916,70,47,0.12,0
8/28/1916,78,45,0,0
8/29/1916,80,46,0,0
8/30/1916,80,51,0.21,0
8/31/1916,72,44,0,0
9/1/1916,80,39,0,0
9/2/1916,82,42,0,0
9/3/1916,82,51,0,0
9/4/1916,80,51,0,0
9/5/1916,81,43,0,0
9/6/1916,79,48,0.04,0
9/7/1916,82,42,0,0
9/8/1916,82,50,0,0
9/9/1916,80,44,0,0
9/10/1916,73,42,0,0
9/11/1916,M,35,1.15,0
9/12/1916,73,33,0,0
9/13/1916,78,37,0,0
9/14/1916,57,37,0,0
9/15/1916,70,34,0,0
9/16/1916,68,37,0,0
9/17/1916,69,39,0,0
9/18/1916,72,39,0,0
9/19/1916,72,36,T,0
9/20/1916,77,42,0,0
9/21/1916,75,39,0,0
9/22/1916,76,36,0,0
9/23/1916,76,44,0,0
9/24/1916,76,39,0,0
9/25/1916,77,52,0,0
9/26/1916,74,42,0,0
9/27/1916,66,36,0,0
9/28/1916,56,31,0.02,T
9/29/1916,78,35,0,0
9/30/1916,77,38,0,0
10/1/1916,71,48,0,0
10/2/1916,73,53,0,0
10/3/1916,66,57,0,0
10/4/1916,65,37,0,0
10/5/1916,69,29,0,0
10/6/1916,73,43,T,0
10/7/1916,72,50,0,0
10/8/1916,60,35,T,0
10/9/1916,50,35,0.04,0
10/10/1916,68,34,0,0
10/11/1916,66,43,0,0
10/12/1916,59,30,0,0
10/13/1916,55,32,0,0
10/14/1916,62,38,0.01,0
10/15/1916,48,32,1.07,T
10/16/1916,62,28,0,0
10/17/1916,72,34,0,0
10/18/1916,65,28,0,0
10/19/1916,39,11,0.25,2.2
10/20/1916,51,22,0,0
10/21/1916,64,26,0,0
10/22/1916,54,32,0,0
10/23/1916,34,25,0.07,1
10/24/1916,47,19,0.19,2.5
10/25/1916,58,19,0,0
10/26/1916,67,29,0,0
10/27/1916,66,28,0,0
10/28/1916,63,28,0,0
10/29/1916,63,29,0,0
10/30/1916,62,34,0,0
10/31/1916,71,32,0,0
11/1/1916,71,29,0,0
11/2/1916,67,28,0,0
11/3/1916,72,32,0,0
11/4/1916,69,28,0,0
11/5/1916,67,39,0,0
11/6/1916,61,30,0,0
11/7/1916,42,25,0.16,1.8
11/8/1916,41,17,0.04,0.5
11/9/1916,55,19,0,0
11/10/1916,61,30,0,0
11/11/1916,46,11,T,T
11/12/1916,12,2,0.05,0.5
11/13/1916,25,-12,0.02,0.3
11/14/1916,44,2,0,0
11/15/1916,52,10,0,0
11/16/1916,53,14,0,0
11/17/1916,58,19,0,0
11/18/1916,64,21,0,0
11/19/1916,56,21,0,0
11/20/1916,43,23,0.06,1
11/21/1916,37,8,0.21,2
11/22/1916,58,8,0,0
11/23/1916,46,18,0,0
11/24/1916,48,18,T,T
11/25/1916,51,12,0,0
11/26/1916,53,29,0,0
11/27/1916,52,25,0,0
11/28/1916,51,27,0,0
11/29/1916,51,16,0,0
11/30/1916,65,24,0,0
12/1/1916,58,25,0,M
12/2/1916,55,25,0,M
12/3/1916,52,30,0,M
12/4/1916,54,31,0,M
12/5/1916,55,30,0,M
12/6/1916,55,33,0,M
12/7/1916,34,12,0.16,1.5
12/8/1916,33,-5,0,M
12/9/1916,38,8,0,M
12/10/1916,26,11,0.17,2
12/11/1916,31,-8,0,M
12/12/1916,37,18,0,M
12/13/1916,41,M,0,M
12/14/1916,29,-4,0.12,1.5
12/15/1916,46,15,0,M
12/16/1916,44,26,0,M
12/17/1916,34,14,0.05,0.8
12/18/1916,45,4,0,M
12/19/1916,40,29,0,M
12/20/1916,35,4,T,T
12/21/1916,33,0,0.04,0.5
12/22/1916,39,26,0,M
12/23/1916,38,22,T,T
12/24/1916,37,23,0,M
12/25/1916,38,M,0,M
12/26/1916,33,2,0,M
12/27/1916,25,1,0,M
12/28/1916,33,0,0,M
12/29/1916,38,9,0,M
12/30/1916,43,6,0,M
12/31/1916,43,15,0,M
1/1/1917,44,17,0,0
1/2/1917,41,25,0,0
1/3/1917,38,18,0,0
1/4/1917,40,17,0,0
1/5/1917,48,8,0,0
1/6/1917,48,29,0,0
1/7/1917,49,18,0,0
1/8/1917,53,21,0,0
1/9/1917,55,37,0,0
1/10/1917,50,27,0,0
1/11/1917,60,20,0,0
1/12/1917,50,10,T,T
1/13/1917,29,-5,0.03,0.3
1/14/1917,25,3,0,0
1/15/1917,9,-4,0.05,0.5
1/16/1917,20,-10,0.02,0.2
1/17/1917,36,-1,0,0
1/18/1917,48,6,0,0
1/19/1917,47,15,0,0
1/20/1917,44,24,0.01,0
1/21/1917,37,7,0.03,0.3
1/22/1917,26,-10,0,0
1/23/1917,35,7,0,0
1/24/1917,34,0,0,0
1/25/1917,48,12,0,0
1/26/1917,40,21,0,0
1/27/1917,47,17,0,0
1/28/1917,53,26,0,0
1/29/1917,50,36,0,0
1/30/1917,46,32,0,0
1/31/1917,37,1,0.04,0.5
2/1/1917,22,-12,0,0
2/2/1917,45,-3,0,0
2/3/1917,M,24,0,0
2/4/1917,51,28,0,0
2/5/1917,55,15,0,0
2/6/1917,47,27,0.19,2.7
2/7/1917,45,-5,T,T
2/8/1917,52,5,0,0
2/9/1917,57,15,0,0
2/10/1917,54,19,0,0
2/11/1917,57,14,0,0
2/12/1917,55,24,0,0
2/13/1917,50,14,T,0
2/14/1917,32,17,0.14,1.5
2/15/1917,38,0,T,T
2/16/1917,52,2,0,0
2/17/1917,42,23,0.01,T
2/18/1917,37,20,T,T
2/19/1917,34,18,0,0
2/20/1917,37,11,0,0
2/21/1917,50,29,0,0
2/22/1917,49,38,0,0
2/23/1917,46,23,0,0
2/24/1917,59,29,0,0
2/25/1917,55,41,0,0
2/26/1917,48,30,0,0
2/27/1917,46,18,T,T
2/28/1917,31,12,0.05,0.5
3/1/1917,33,1,0.02,0.2
3/2/1917,20,-3,0.11,1
3/3/1917,20,-2,0.04,0.5
3/4/1917,43,-16,0,0
3/5/1917,53,29,0,0
3/6/1917,41,15,T,T
3/7/1917,39,9,0,0
3/8/1917,49,17,0,0
3/9/1917,50,28,0,0
3/10/1917,45,27,0,0
3/11/1917,36,19,0.03,T
3/12/1917,32,19,0.34,3.5
3/13/1917,36,-7,0.04,0.6
3/14/1917,46,8,0,0
3/15/1917,39,12,0,0
3/16/1917,32,-5,0.15,2
3/17/1917,42,4,0,0
3/18/1917,52,5,0,0
3/19/1917,49,29,0,0
3/20/1917,48,28,0,0
3/21/1917,55,15,0,0
3/22/1917,49,20,0.3,4
3/23/1917,40,-3,0.05,0.5
3/24/1917,53,24,0,0
3/25/1917,49,26,0,0
3/26/1917,28,13,0.05,0.5
3/27/1917,56,9,0,0
3/28/1917,62,27,0,0
3/29/1917,66,22,0,0
3/30/1917,64,38,0,0
3/31/1917,43,21,0.23,3
4/1/1917,33,6,0.05,0.5
4/2/1917,49,13,0,0
4/3/1917,42,21,0.4,5.5
4/4/1917,50,-1,0.05,1
4/5/1917,60,23,0,0
4/6/1917,49,27,T,0
4/7/1917,49,18,0,0
4/8/1917,68,22,0,0
4/9/1917,62,29,0,0
4/10/1917,54,33,0,0
4/11/1917,46,32,0.1,T
4/12/1917,65,25,0,0
4/13/1917,60,31,0,0
4/14/1917,50,32,0.15,T
4/15/1917,55,31,0,0
4/16/1917,50,26,0,0
4/17/1917,59,40,0,0
4/18/1917,56,36,0,0
4/19/1917,54,26,0.31,2
4/20/1917,56,17,0,0
4/21/1917,65,27,0,0
4/22/1917,68,33,0,0
4/23/1917,68,31,0,0
4/24/1917,63,39,0,0
4/25/1917,65,29,0,0
4/26/1917,63,31,0,0
4/27/1917,32,24,0.03,0
4/28/1917,30,21,0.16,T
4/29/1917,36,19,0.19,1.5
4/30/1917,51,22,0,0
5/1/1917,60,34,0,0
5/2/1917,60,36,0,0
5/3/1917,54,30,0.06,T
5/4/1917,55,26,0,0
5/5/1917,46,26,0.56,T
5/6/1917,47,21,T,T
5/7/1917,43,21,0.2,T
5/8/1917,38,30,0.07,T
5/9/1917,47,25,0,0
5/10/1917,55,34,0.02,0
5/11/1917,59,27,0.16,0
5/12/1917,61,33,0,0
5/13/1917,66,31,0,0
5/14/1917,72,34,0,0
5/15/1917,75,40,0,0
5/16/1917,75,45,T,0
5/17/1917,71,34,0,0
5/18/1917,65,40,0,0
5/19/1917,62,39,0.61,0
5/20/1917,52,36,0.33,0
5/21/1917,51,35,0.39,0
5/22/1917,47,34,0.02,0
5/23/1917,56,32,0.25,0
5/24/1917,64,32,0,0
5/25/1917,58,40,0,0
5/26/1917,50,33,0.1,0
5/27/1917,58,33,0.04,0
5/28/1917,65,31,T,0
5/29/1917,56,35,T,0
5/30/1917,62,35,0.22,0
5/31/1917,47,33,0.34,T
6/1/1917,44,29,0.54,2.5
6/2/1917,67,29,0,0
6/3/1917,73,34,0,0
6/4/1917,71,37,0,0
6/5/1917,69,39,0.15,0
6/6/1917,67,30,0,0
6/7/1917,68,34,0,0
6/8/1917,74,43,0,0
6/9/1917,82,39,0,0
6/10/1917,77,47,0,0
6/11/1917,76,43,0,0
6/12/1917,78,37,0,0
6/13/1917,68,40,T,0
6/14/1917,75,37,0,0
6/15/1917,78,43,0,0
6/16/1917,81,43,0,0
6/17/1917,82,45,0,0
6/18/1917,70,43,0,0
6/19/1917,76,53,0.1,0
6/20/1917,77,56,0,0
6/21/1917,80,56,T,0
6/22/1917,82,50,0,0
6/23/1917,79,45,0,0
6/24/1917,86,59,0,0
6/25/1917,82,45,0,0
6/26/1917,83,51,0.01,0
6/27/1917,80,42,0.04,0
6/28/1917,84,46,0,0
6/29/1917,90,46,0,0
6/30/1917,89,52,0,0
7/1/1917,86,43,0,M
7/2/1917,76,49,0,M
7/3/1917,81,45,T,M
7/4/1917,86,50,0,M
7/5/1917,85,50,0.12,M
7/6/1917,85,48,0.04,M
7/7/1917,81,56,0.1,M
7/8/1917,77,53,0.56,M
7/9/1917,72,43,0.22,M
7/10/1917,84,49,0.02,M
7/11/1917,76,55,0.04,M
7/12/1917,87,49,0,M
7/13/1917,89,46,0,M
7/14/1917,86,53,0,M
7/15/1917,72,50,0,M
7/16/1917,81,52,0,M
7/17/1917,84,52,0,M
7/18/1917,86,62,0,M
7/19/1917,83,49,T,M
7/20/1917,86,50,0,M
7/21/1917,89,51,0,M
7/22/1917,89,52,0,M
7/23/1917,84,58,0.57,M
7/24/1917,89,60,0.44,M
7/25/1917,85,53,0.04,M
7/26/1917,86,55,0.03,M
7/27/1917,84,53,0,M
7/28/1917,85,55,T,M
7/29/1917,83,55,0.34,M
7/30/1917,79,53,0.22,M
7/31/1917,80,50,0,M
8/1/1917,81,50,0,M
8/2/1917,84,51,0,M
8/3/1917,85,51,T,M
8/4/1917,81,50,0.21,M
8/5/1917,72,52,0.01,M
8/6/1917,80,50,0.12,M
8/7/1917,85,48,0.02,M
8/8/1917,85,46,0,M
8/9/1917,79,51,0.94,M
8/10/1917,72,49,0.12,M
8/11/1917,74,52,0,M
8/12/1917,66,53,0.15,M
8/13/1917,69,49,0.18,M
8/14/1917,76,49,0,M
8/15/1917,72,45,0.05,M
8/16/1917,74,53,0.11,M
8/17/1917,74,46,0.04,M
8/18/1917,75,47,0,M
8/19/1917,72,45,0,M
8/20/1917,76,45,T,M
8/21/1917,80,43,0,M
8/22/1917,80,46,0.03,M
8/23/1917,76,42,0,M
8/24/1917,80,43,T,M
8/25/1917,83,43,0,M
8/26/1917,79,46,0,M
8/27/1917,63,50,0.44,M
8/28/1917,67,44,0.09,M
8/29/1917,71,38,0.01,M
8/30/1917,76,41,0,M
8/31/1917,80,43,T,M
9/1/1917,78,42,0.02,M
9/2/1917,82,45,0,M
9/3/1917,84,45,0,M
9/4/1917,84,46,0,M
9/5/1917,80,46,0.05,M
9/6/1917,83,48,0,M
9/7/1917,77,50,0.12,M
9/8/1917,78,47,0.09,M
9/9/1917,80,48,0,M
9/10/1917,80,48,0,M
9/11/1917,78,54,T,M
9/12/1917,82,43,0,M
9/13/1917,72,47,T,M
9/14/1917,74,41,0.2,M
9/15/1917,60,41,0.05,M
9/16/1917,72,39,0,M
9/17/1917,77,42,0,M
9/18/1917,78,47,0,M
9/19/1917,73,38,T,M
9/20/1917,75,40,0.04,M
9/21/1917,78,40,0,M
9/22/1917,77,39,0,M
9/23/1917,74,43,0,M
9/24/1917,70,48,T,M
9/25/1917,60,39,0.1,M
9/26/1917,56,35,0.32,M
9/27/1917,70,30,0,M
9/28/1917,80,36,0,M
9/29/1917,75,37,0,M
9/30/1917,76,41,0,M
10/1/1917,69,47,0.03,0
10/2/1917,73,37,0,0
10/3/1917,77,38,0,0
10/4/1917,79,47,0,0
10/5/1917,75,35,0,0
10/6/1917,76,44,0,0
10/7/1917,59,34,0.09,0
10/8/1917,71,30,T,0
10/9/1917,70,31,0,0
10/10/1917,76,36,0,0
10/11/1917,75,34,0,0
10/12/1917,73,36,0,0
10/13/1917,76,40,0,0
10/14/1917,78,42,0,0
10/15/1917,74,33,0,0
10/16/1917,71,35,0,0
10/17/1917,60,29,0.18,T
10/18/1917,40,18,0,0
10/19/1917,68,29,0,0
10/20/1917,49,27,T,T
10/21/1917,69,30,0,0
10/22/1917,46,25,T,T
10/23/1917,70,20,0,0
10/24/1917,64,33,0,0
10/25/1917,48,30,0,0
10/26/1917,48,21,T,T
10/27/1917,57,20,0,0
10/28/1917,53,10,0.18,2
10/29/1917,39,-5,0,0
10/30/1917,55,22,0,0
10/31/1917,65,22,0,0
11/1/1917,65,20,0,0
11/2/1917,69,26,0,0
11/3/1917,67,26,0,0
11/4/1917,71,28,0,0
11/5/1917,69,27,0,0
11/6/1917,68,25,0,0
11/7/1917,64,29,0,0
11/8/1917,61,29,0,0
11/9/1917,62,26,0,0
11/10/1917,58,22,0,0
11/11/1917,59,21,0,0
11/12/1917,62,27,0,0
11/13/1917,58,26,0,0
11/14/1917,56,28,0.01,T
11/15/1917,54,34,0.05,0
11/16/1917,47,24,0,0
11/17/1917,38,23,0.25,4
11/18/1917,47,12,0,0
11/19/1917,56,15,0,0
11/20/1917,65,21,0,0
11/21/1917,64,26,0,0
11/22/1917,65,25,0,0
11/23/1917,66,25,0,0
11/24/1917,61,28,0,0
11/25/1917,46,18,0,0
11/26/1917,46,25,0,0
11/27/1917,48,30,0.02,T
11/28/1917,57,18,0,0
11/29/1917,51,27,0,0
11/30/1917,62,33,0,0
12/1/1917,63,46,0,0
12/2/1917,54,31,0,0
12/3/1917,49,30,T,T
12/4/1917,48,21,0,0
12/5/1917,45,26,0,0
12/6/1917,39,18,0,0
12/7/1917,33,7,0.03,1.3
12/8/1917,32,1,T,T
12/9/1917,42,5,0,0
12/10/1917,32,26,0,0
12/11/1917,48,9,0.07,1.5
12/12/1917,43,26,0,0
12/13/1917,50,13,0,0
12/14/1917,55,33,0,0
12/15/1917,49,26,0,0
12/16/1917,57,15,0,0
12/17/1917,53,26,0,0
12/18/1917,63,21,0,0
12/19/1917,65,29,0,0
12/20/1917,57,28,0,0
12/21/1917,55,23,0,0
12/22/1917,63,26,0,0
12/23/1917,50,30,0,0
12/24/1917,48,21,0,0
12/25/1917,49,19,0,0
12/26/1917,55,21,0,0
12/27/1917,57,28,0,0
12/28/1917,51,27,0,0
12/29/1917,58,26,0,0
12/30/1917,63,26,0,0
12/31/1917,60,23,0,0
1/1/1918,63,27,0,M
1/2/1918,65,21,0,M
1/3/1918,65,27,0,M
1/4/1918,53,33,0,M
1/5/1918,40,14,0,M
1/6/1918,32,12,0.18,2.7
1/7/1918,49,6,0,M
1/8/1918,47,17,0,M
1/9/1918,27,14,0.09,1
1/10/1918,15,-9,0.07,0.8
1/11/1918,16,-15,0,M
1/12/1918,42,-3,T,T
1/13/1918,32,21,0.13,1.3
1/14/1918,32,0,0,M
1/15/1918,M,10,0,M
1/16/1918,26,10,0,M
1/17/1918,33,-4,0,M
1/18/1918,49,14,0,M
1/19/1918,40,12,0.02,0.3
1/20/1918,24,-2,0.03,0.3
1/21/1918,33,-5,0,M
1/22/1918,42,0,0,M
1/23/1918,42,20,0,M
1/24/1918,52,15,0,M
1/25/1918,52,27,0,M
1/26/1918,42,0,0.02,0.3
1/27/1918,23,-4,0.22,2.5
1/28/1918,30,-7,0,M
1/29/1918,42,7,0,M
1/30/1918,32,0,0.03,0.3
1/31/1918,12,-9,0.03,0.3
2/1/1918,50,-13,0,0
2/2/1918,40,9,0,0
2/3/1918,46,12,0,0
2/4/1918,58,16,0,0
2/5/1918,56,26,0,0
2/6/1918,53,36,0,0
2/7/1918,53,28,0,0
2/8/1918,48,23,0.42,5
2/9/1918,50,M,0,0
