datetime,Hour,Total Outflow cfs,Generation Flow cfs,Spill cfs,Forebay Elevation,Tailwater Elevation,Average Head,Date
2023-01-27 23:59:59,24,1060.0,1060.0,0.0,1200.72,1108.79,91.93,1/27/2023
2023-01-28 01:00:00,1,1090.0,1090.0,0.0,1201.54,1108.76,92.78,1/28/2023
2023-01-28 02:00:00,2,1080.0,1080.0,0.0,1200.96,1108.75,92.21,1/28/2023
2023-01-28 03:00:00,3,1070.0,1070.0,0.0,1200.25,1108.78,91.47,1/28/2023
2023-01-28 04:00:00,4,1070.0,1070.0,0.0,1199.62,1108.74,90.88,1/28/2023
2023-01-28 05:00:00,5,1080.0,1080.0,0.0,1198.94,1108.76,90.18,1/28/2023
2023-01-28 06:00:00,6,1070.0,1070.0,0.0,1198.27,1108.73,89.54,1/28/2023
2023-01-28 07:00:00,7,1070.0,1070.0,0.0,1197.63,1108.77,88.86,1/28/2023
2023-01-28 08:00:00,8,1030.0,1030.0,0.0,1198.56,1108.72,89.84,1/28/2023
2023-01-28 09:00:00,9,1060.0,1060.0,0.0,1199.57,1108.72,90.85,1/28/2023
2023-01-28 10:00:00,10,1060.0,1060.0,0.0,1200.55,1108.74,91.81,1/28/2023
2023-01-28 11:00:00,11,1060.0,1060.0,0.0,1201.49,1108.78,92.71,1/28/2023
2023-01-28 12:00:00,12,1060.0,1060.0,0.0,1202.39,1108.81,93.58,1/28/2023
2023-01-28 13:00:00,13,1070.0,1070.0,0.0,1201.81,1108.7,93.11,1/28/2023
2023-01-28 14:00:00,14,1090.0,1090.0,0.0,1201.14,1108.76,92.38,1/28/2023
2023-01-28 15:00:00,15,1080.0,1080.0,0.0,1200.49,1108.77,91.72,1/28/2023
2023-01-28 16:00:00,16,1080.0,1080.0,0.0,1199.85,1108.77,91.08,1/28/2023
2023-01-28 17:00:00,17,1080.0,1080.0,0.0,1199.17,1108.8,90.37,1/28/2023
2023-01-28 18:00:00,18,1060.0,1060.0,0.0,1198.52,1108.74,89.78,1/28/2023
2023-01-28 19:00:00,19,1060.0,1060.0,0.0,1197.88,1108.73,89.15,1/28/2023
2023-01-28 20:00:00,20,1060.0,1060.0,0.0,1197.28,1108.78,88.5,1/28/2023
2023-01-28 21:00:00,21,1050.0,1050.0,0.0,1198.3,1108.76,89.54,1/28/2023
2023-01-28 22:00:00,22,1080.0,1080.0,0.0,1199.18,1108.74,90.44,1/28/2023
2023-01-28 23:00:00,23,1050.0,1050.0,0.0,1200.11,1108.77,91.34,1/28/2023
2023-01-28 23:59:59,24,1070.0,1070.0,0.0,1200.97,1108.83,92.14,1/28/2023
2023-01-29 01:00:00,1,1070.0,1070.0,0.0,1201.81,1108.71,93.1,1/29/2023
2023-01-29 02:00:00,2,1070.0,1070.0,0.0,1201.06,1108.78,92.28,1/29/2023
2023-01-29 03:00:00,3,1070.0,1070.0,0.0,1200.41,1108.72,91.69,1/29/2023
2023-01-29 04:00:00,4,1070.0,1070.0,0.0,1199.78,1108.75,91.03,1/29/2023
2023-01-29 05:00:00,5,1070.0,1070.0,0.0,1199.13,1108.77,90.36,1/29/2023
2023-01-29 06:00:00,6,1070.0,1070.0,0.0,1198.46,1108.81,89.65,1/29/2023
2023-01-29 07:00:00,7,1060.0,1060.0,0.0,1197.8,1108.77,89.03,1/29/2023
2023-01-29 08:00:00,8,1060.0,1060.0,0.0,1198.71,1108.75,89.96,1/29/2023
2023-01-29 09:00:00,9,1040.0,1040.0,0.0,1199.7,1108.7,91.0,1/29/2023
2023-01-29 10:00:00,10,1060.0,1060.0,0.0,1200.65,1108.81,91.84,1/29/2023
2023-01-29 11:00:00,11,1070.0,1070.0,0.0,1201.61,1108.81,92.8,1/29/2023
2023-01-29 12:00:00,12,1080.0,1080.0,0.0,1202.46,1108.77,93.69,1/29/2023
2023-01-29 13:00:00,13,1070.0,1070.0,0.0,1201.83,1108.72,93.11,1/29/2023
2023-01-29 14:00:00,14,1090.0,1090.0,0.0,1201.17,1108.76,92.41,1/29/2023
2023-01-29 15:00:00,15,1080.0,1080.0,0.0,1200.52,1108.75,91.77,1/29/2023
2023-01-29 16:00:00,16,1100.0,1100.0,0.0,1199.83,1108.78,91.05,1/29/2023
2023-01-29 17:00:00,17,1100.0,1100.0,0.0,1199.14,1108.73,90.41,1/29/2023
2023-01-29 18:00:00,18,1060.0,1060.0,0.0,1198.47,1108.78,89.69,1/29/2023
2023-01-29 19:00:00,19,1070.0,1070.0,0.0,1197.8,1108.75,89.05,1/29/2023
2023-01-29 20:00:00,20,1050.0,1050.0,0.0,1197.24,1108.75,88.49,1/29/2023
2023-01-29 21:00:00,21,1060.0,1060.0,0.0,1198.14,1108.74,89.4,1/29/2023
2023-01-29 22:00:00,22,1050.0,1050.0,0.0,1199.08,1108.68,90.4,1/29/2023
2023-01-29 23:00:00,23,1070.0,1070.0,0.0,1199.95,1108.72,91.23,1/29/2023
2023-01-29 23:59:59,24,1090.0,1090.0,0.0,1200.79,1108.77,92.02,1/29/2023
2023-01-30 01:00:00,1,1090.0,1090.0,0.0,1201.59,1108.81,92.78,1/30/2023
2023-01-30 02:00:00,2,1080.0,1080.0,0.0,1201.02,1108.79,92.23,1/30/2023
2023-01-30 03:00:00,3,1060.0,1060.0,0.0,1200.3,1108.72,91.58,1/30/2023
2023-01-30 04:00:00,4,1070.0,1070.0,0.0,1199.66,1108.74,90.92,1/30/2023
2023-01-30 05:00:00,5,1070.0,1070.0,0.0,1198.98,1108.73,90.25,1/30/2023
2023-01-30 06:00:00,6,1070.0,1070.0,0.0,1198.29,1108.75,89.54,1/30/2023
2023-01-30 07:00:00,7,1080.0,1080.0,0.0,1197.64,1108.8,88.84,1/30/2023
2023-01-30 08:00:00,8,1070.0,1070.0,0.0,1198.5,1108.77,89.73,1/30/2023
2023-01-30 09:00:00,9,1050.0,1050.0,0.0,1199.48,1108.77,90.71,1/30/2023
2023-01-30 10:00:00,10,1060.0,1060.0,0.0,1200.43,1108.76,91.67,1/30/2023
2023-01-30 11:00:00,11,1050.0,1050.0,0.0,1201.35,1108.74,92.61,1/30/2023
2023-01-30 12:00:00,12,1080.0,1080.0,0.0,1202.21,1108.75,93.46,1/30/2023
2023-01-30 13:00:00,13,1080.0,1080.0,0.0,1201.62,1108.73,92.89,1/30/2023
2023-01-30 14:00:00,14,1080.0,1080.0,0.0,1200.94,1108.74,92.2,1/30/2023
2023-01-30 15:00:00,15,1060.0,1060.0,0.0,1200.27,1108.77,91.5,1/30/2023
2023-01-30 16:00:00,16,1080.0,1080.0,0.0,1199.61,1108.78,90.83,1/30/2023
2023-01-30 17:00:00,17,1110.0,1110.0,0.0,1198.89,1108.76,90.13,1/30/2023
2023-01-30 18:00:00,18,1070.0,1070.0,0.0,1198.22,1108.77,89.45,1/30/2023
2023-01-30 19:00:00,19,1060.0,1060.0,0.0,1197.54,1108.71,88.83,1/30/2023
2023-01-30 20:00:00,20,1060.0,1060.0,0.0,1197.31,1108.74,88.57,1/30/2023
2023-01-30 21:00:00,21,1060.0,1060.0,0.0,1198.25,1108.77,89.48,1/30/2023
2023-01-30 22:00:00,22,1060.0,1060.0,0.0,1199.16,1108.76,90.4,1/30/2023
2023-01-30 23:00:00,23,1060.0,1060.0,0.0,1200.07,1108.71,91.36,1/30/2023
2023-01-30 23:59:59,24,1070.0,1070.0,0.0,1200.93,1108.79,92.14,1/30/2023
2023-01-31 01:00:00,1,1070.0,1070.0,0.0,1201.73,1108.73,93.0,1/31/2023
2023-01-31 02:00:00,2,1080.0,1080.0,0.0,1200.95,1108.74,92.21,1/31/2023
2023-01-31 03:00:00,3,1070.0,1070.0,0.0,1200.32,1108.75,91.57,1/31/2023
2023-01-31 04:00:00,4,1070.0,1070.0,0.0,1199.65,1108.75,90.9,1/31/2023
2023-01-31 05:00:00,5,1090.0,1090.0,0.0,1198.96,1108.78,90.18,1/31/2023
2023-01-31 06:00:00,6,1090.0,1090.0,0.0,1198.27,1108.71,89.56,1/31/2023
2023-01-31 07:00:00,7,1060.0,1060.0,0.0,1197.61,1108.71,88.9,1/31/2023
2023-01-31 08:00:00,8,1040.0,1040.0,0.0,1198.48,1108.7,89.78,1/31/2023
2023-01-31 09:00:00,9,1050.0,1050.0,0.0,1199.46,1108.76,90.7,1/31/2023
2023-01-31 10:00:00,10,1050.0,1050.0,0.0,1200.39,1108.72,91.67,1/31/2023
2023-01-31 11:00:00,11,1060.0,1060.0,0.0,1201.29,1108.78,92.51,1/31/2023
2023-01-31 12:00:00,12,1080.0,1080.0,0.0,1202.15,1108.79,93.36,1/31/2023
2023-01-31 13:00:00,13,1060.0,1060.0,0.0,1201.55,1108.72,92.83,1/31/2023
2023-01-31 14:00:00,14,1060.0,1060.0,0.0,1200.88,1108.77,92.11,1/31/2023
2023-01-31 15:00:00,15,1080.0,1080.0,0.0,1200.21,1108.75,91.46,1/31/2023
2023-01-31 16:00:00,16,1110.0,1110.0,0.0,1199.52,1108.76,90.76,1/31/2023
2023-01-31 17:00:00,17,1090.0,1090.0,0.0,1198.81,1108.82,89.99,1/31/2023
2023-01-31 18:00:00,18,1080.0,1080.0,0.0,1198.12,1108.74,89.38,1/31/2023
2023-01-31 19:00:00,19,1050.0,1050.0,0.0,1197.44,1108.76,88.68,1/31/2023
2023-01-31 20:00:00,20,1070.0,1070.0,0.0,1197.04,1108.75,88.29,1/31/2023
2023-01-31 21:00:00,21,1050.0,1050.0,0.0,1198.04,1108.76,89.28,1/31/2023
2023-01-31 22:00:00,22,1050.0,1050.0,0.0,1198.97,1108.72,90.25,1/31/2023
2023-01-31 23:00:00,23,1040.0,1040.0,0.0,1199.92,1108.72,91.2,1/31/2023
2023-01-31 23:59:59,24,1070.0,1070.0,0.0,1200.81,1108.78,92.03,1/31/2023
2023-02-01 01:00:00,1,1060.0,1060.0,0.0,1201.65,1108.68,92.97,2/1/2023
2023-02-01 02:00:00,2,1080.0,1080.0,0.0,1201.22,1108.75,92.47,2/1/2023
2023-02-01 03:00:00,3,1080.0,1080.0,0.0,1200.6,1108.72,91.88,2/1/2023
2023-02-01 04:00:00,4,1070.0,1070.0,0.0,1199.89,1108.77,91.12,2/1/2023
2023-02-01 05:00:00,5,1060.0,1060.0,0.0,1199.21,1108.72,90.49,2/1/2023
2023-02-01 06:00:00,6,1070.0,1070.0,0.0,1198.53,1108.72,89.81,2/1/2023
2023-02-01 07:00:00,7,1080.0,1080.0,0.0,1197.87,1108.75,89.12,2/1/2023
2023-02-01 08:00:00,8,1040.0,1040.0,0.0,1198.73,1108.77,89.96,2/1/2023
2023-02-01 09:00:00,9,1060.0,1060.0,0.0,1199.7,1108.8,90.9,2/1/2023
2023-02-01 10:00:00,10,1060.0,1060.0,0.0,1200.63,1108.73,91.9,2/1/2023
2023-02-01 11:00:00,11,1080.0,1080.0,0.0,1201.52,1108.8,92.72,2/1/2023
2023-02-01 12:00:00,12,1090.0,1090.0,0.0,1202.37,1108.77,93.6,2/1/2023
2023-02-01 13:00:00,13,1080.0,1080.0,0.0,1201.79,1108.76,93.03,2/1/2023
2023-02-01 14:00:00,14,1060.0,1060.0,0.0,1201.12,1108.71,92.41,2/1/2023
2023-02-01 15:00:00,15,1060.0,1060.0,0.0,1200.44,1108.78,91.66,2/1/2023
2023-02-01 16:00:00,16,1090.0,1090.0,0.0,1199.76,1108.78,90.98,2/1/2023
2023-02-01 17:00:00,17,1090.0,1090.0,0.0,1199.06,1108.78,90.28,2/1/2023
2023-02-01 18:00:00,18,1070.0,1070.0,0.0,1198.37,1108.75,89.62,2/1/2023
2023-02-01 19:00:00,19,1060.0,1060.0,0.0,1197.68,1108.73,88.95,2/1/2023
2023-02-01 20:00:00,20,1050.0,1050.0,0.0,1197.05,1108.67,88.38,2/1/2023
2023-02-01 21:00:00,21,1040.0,1040.0,0.0,1198.09,1108.67,89.42,2/1/2023
2023-02-01 22:00:00,22,1050.0,1050.0,0.0,1199.09,1108.8,90.29,2/1/2023
2023-02-01 23:00:00,23,1060.0,1060.0,0.0,1200.07,1108.75,91.32,2/1/2023
2023-02-01 23:59:59,24,1060.0,1060.0,0.0,1200.99,1108.77,92.22,2/1/2023
2023-02-02 01:00:00,1,1080.0,1080.0,0.0,1201.9,1108.76,93.14,2/2/2023
2023-02-02 02:00:00,2,1070.0,1070.0,0.0,1201.17,1108.78,92.39,2/2/2023
2023-02-02 03:00:00,3,1090.0,1090.0,0.0,1200.51,1108.76,91.75,2/2/2023
2023-02-02 04:00:00,4,1070.0,1070.0,0.0,1199.83,1108.71,91.12,2/2/2023
2023-02-02 05:00:00,5,1080.0,1080.0,0.0,1199.12,1108.74,90.38,2/2/2023
2023-02-02 06:00:00,6,1080.0,1080.0,0.0,1198.42,1108.75,89.67,2/2/2023
2023-02-02 07:00:00,7,1060.0,1060.0,0.0,1197.75,1108.74,89.01,2/2/2023
2023-02-02 08:00:00,8,1040.0,1040.0,0.0,1198.57,1108.67,89.9,2/2/2023
2023-02-02 09:00:00,9,1060.0,1060.0,0.0,1199.53,1108.71,90.82,2/2/2023
2023-02-02 10:00:00,10,1060.0,1060.0,0.0,1200.45,1108.72,91.73,2/2/2023
2023-02-02 11:00:00,11,1060.0,1060.0,0.0,1201.36,1108.73,92.63,2/2/2023
2023-02-02 12:00:00,12,1070.0,1070.0,0.0,1202.24,1108.79,93.45,2/2/2023
2023-02-02 13:00:00,13,1060.0,1060.0,0.0,1201.65,1108.72,92.93,2/2/2023
2023-02-02 14:00:00,14,1080.0,1080.0,0.0,1200.99,1108.8,92.19,2/2/2023
2023-02-02 15:00:00,15,1070.0,1070.0,0.0,1200.29,1108.72,91.57,2/2/2023
2023-02-02 16:00:00,16,1090.0,1090.0,0.0,1199.61,1108.79,90.82,2/2/2023
2023-02-02 17:00:00,17,1090.0,1090.0,0.0,1198.88,1108.74,90.14,2/2/2023
2023-02-02 18:00:00,18,1070.0,1070.0,0.0,1198.21,1108.71,89.5,2/2/2023
2023-02-02 19:00:00,19,1040.0,1040.0,0.0,1197.51,1108.72,88.79,2/2/2023
2023-02-02 20:00:00,20,1050.0,1050.0,0.0,1196.8,1108.74,88.06,2/2/2023
2023-02-02 21:00:00,21,1050.0,1050.0,0.0,1197.54,1108.72,88.82,2/2/2023
2023-02-02 22:00:00,22,1060.0,1060.0,0.0,1198.59,1108.74,89.85,2/2/2023
2023-02-02 23:00:00,23,1040.0,1040.0,0.0,1199.59,1108.73,90.86,2/2/2023
2023-02-02 23:59:59,24,1060.0,1060.0,0.0,1200.55,1108.75,91.8,2/2/2023
2023-02-03 01:00:00,1,1070.0,1070.0,0.0,1201.57,1108.77,92.8,2/3/2023
2023-02-03 02:00:00,2,1060.0,1060.0,0.0,1201.68,1108.77,92.91,2/3/2023
2023-02-03 03:00:00,3,1060.0,1060.0,0.0,1201.12,1108.71,92.41,2/3/2023
2023-02-03 04:00:00,4,1060.0,1060.0,0.0,1200.41,1108.75,91.66,2/3/2023
2023-02-03 05:00:00,5,1070.0,1070.0,0.0,1199.74,1108.75,90.99,2/3/2023
2023-02-03 06:00:00,6,1080.0,1080.0,0.0,1199.04,1108.73,90.31,2/3/2023
2023-02-03 07:00:00,7,1070.0,1070.0,0.0,1198.38,1108.79,89.59,2/3/2023
2023-02-03 08:00:00,8,1060.0,1060.0,0.0,1199.2,1108.69,90.51,2/3/2023
2023-02-03 09:00:00,9,1060.0,1060.0,0.0,1200.14,1108.74,91.4,2/3/2023
2023-02-03 10:00:00,10,1050.0,1050.0,0.0,1201.06,1108.7,92.36,2/3/2023
2023-02-03 11:00:00,11,1090.0,1090.0,0.0,1201.95,1108.83,93.12,2/3/2023
2023-02-03 12:00:00,12,1080.0,1080.0,0.0,1202.83,1108.75,94.08,2/3/2023
2023-02-03 13:00:00,13,1080.0,1080.0,0.0,1202.24,1108.78,93.46,2/3/2023
2023-02-03 14:00:00,14,1060.0,1060.0,0.0,1201.55,1108.71,92.84,2/3/2023
2023-02-03 15:00:00,15,1070.0,1070.0,0.0,1200.89,1108.77,92.12,2/3/2023
2023-02-03 16:00:00,16,1100.0,1100.0,0.0,1200.19,1108.78,91.41,2/3/2023
2023-02-03 17:00:00,17,1090.0,1090.0,0.0,1199.51,1108.74,90.77,2/3/2023
2023-02-03 18:00:00,18,1080.0,1080.0,0.0,1198.79,1108.75,90.04,2/3/2023
2023-02-03 19:00:00,19,1080.0,1080.0,0.0,1198.11,1108.74,89.37,2/3/2023
2023-02-03 20:00:00,20,1060.0,1060.0,0.0,1197.4,1108.76,88.64,2/3/2023
2023-02-03 21:00:00,21,1060.0,1060.0,0.0,1197.68,1108.73,88.95,2/3/2023
2023-02-03 22:00:00,22,1060.0,1060.0,0.0,1198.73,1108.74,89.99,2/3/2023
2023-02-03 23:00:00,23,1060.0,1060.0,0.0,1199.77,1108.75,91.02,2/3/2023
2023-02-03 23:59:59,24,1060.0,1060.0,0.0,1200.76,1108.78,91.98,2/3/2023
2023-02-04 01:00:00,1,1080.0,1080.0,0.0,1201.7,1108.74,92.96,2/4/2023
2023-02-04 02:00:00,2,1070.0,1070.0,0.0,1201.18,1108.76,92.42,2/4/2023
2023-02-04 03:00:00,3,1070.0,1070.0,0.0,1200.43,1108.78,91.65,2/4/2023
2023-02-04 04:00:00,4,1060.0,1060.0,0.0,1199.78,1108.78,91.0,2/4/2023
2023-02-04 05:00:00,5,1070.0,1070.0,0.0,1199.08,1108.74,90.34,2/4/2023
2023-02-04 06:00:00,6,1070.0,1070.0,0.0,1198.38,1108.76,89.62,2/4/2023
2023-02-04 07:00:00,7,1070.0,1070.0,0.0,1197.7,1108.73,88.97,2/4/2023
2023-02-04 08:00:00,8,1060.0,1060.0,0.0,1198.53,1108.71,89.82,2/4/2023
2023-02-04 09:00:00,9,1060.0,1060.0,0.0,1199.49,1108.77,90.72,2/4/2023
2023-02-04 10:00:00,10,1080.0,1080.0,0.0,1200.41,1108.72,91.69,2/4/2023
2023-02-04 11:00:00,11,1090.0,1090.0,0.0,1201.3,1108.8,92.5,2/4/2023
2023-02-04 12:00:00,12,1090.0,1090.0,0.0,1202.17,1108.82,93.35,2/4/2023
2023-02-04 13:00:00,13,1090.0,1090.0,0.0,1201.56,1108.82,92.74,2/4/2023
2023-02-04 14:00:00,14,1110.0,1110.0,0.0,1200.85,1108.79,92.06,2/4/2023
2023-02-04 15:00:00,15,1090.0,1090.0,0.0,1200.13,1108.81,91.32,2/4/2023
2023-02-04 16:00:00,16,1110.0,1110.0,0.0,1199.44,1108.78,90.66,2/4/2023
2023-02-04 17:00:00,17,1100.0,1100.0,0.0,1198.72,1108.78,89.94,2/4/2023
2023-02-04 18:00:00,18,1060.0,1060.0,0.0,1198.01,1108.68,89.33,2/4/2023
2023-02-04 19:00:00,19,1060.0,1060.0,0.0,1197.33,1108.75,88.58,2/4/2023
2023-02-04 20:00:00,20,1060.0,1060.0,0.0,1196.59,1108.72,87.87,2/4/2023
2023-02-04 21:00:00,21,1050.0,1050.0,0.0,1197.38,1108.7,88.68,2/4/2023
2023-02-04 22:00:00,22,1050.0,1050.0,0.0,1198.54,1108.77,89.77,2/4/2023
2023-02-04 23:00:00,23,1070.0,1070.0,0.0,1199.63,1108.77,90.86,2/4/2023
2023-02-04 23:59:59,24,1060.0,1060.0,0.0,1200.72,1108.68,92.04,2/4/2023
2023-02-05 01:00:00,1,1070.0,1070.0,0.0,1201.75,1108.74,93.01,2/5/2023
2023-02-05 02:00:00,2,1080.0,1080.0,0.0,1201.23,1108.76,92.47,2/5/2023
2023-02-05 03:00:00,3,1070.0,1070.0,0.0,1200.49,1108.78,91.71,2/5/2023
2023-02-05 04:00:00,4,1060.0,1060.0,0.0,1199.84,1108.77,91.07,2/5/2023
2023-02-05 05:00:00,5,1070.0,1070.0,0.0,1199.14,1108.77,90.37,2/5/2023
2023-02-05 06:00:00,6,1070.0,1070.0,0.0,1198.47,1108.75,89.72,2/5/2023
2023-02-05 07:00:00,7,1050.0,1050.0,0.0,1197.84,1108.7,89.14,2/5/2023
2023-02-05 08:00:00,8,1060.0,1060.0,0.0,1198.71,1108.71,90.0,2/5/2023
2023-02-05 09:00:00,9,1060.0,1060.0,0.0,1199.69,1108.76,90.93,2/5/2023
2023-02-05 10:00:00,10,1070.0,1070.0,0.0,1200.63,1108.78,91.85,2/5/2023
2023-02-05 11:00:00,11,1060.0,1060.0,0.0,1201.56,1108.73,92.83,2/5/2023
2023-02-05 12:00:00,12,1060.0,1060.0,0.0,1202.45,1108.71,93.74,2/5/2023
2023-02-05 13:00:00,13,1080.0,1080.0,0.0,1201.89,1108.72,93.17,2/5/2023
2023-02-05 14:00:00,14,1080.0,1080.0,0.0,1201.23,1108.77,92.46,2/5/2023
2023-02-05 15:00:00,15,1070.0,1070.0,0.0,1200.57,1108.78,91.79,2/5/2023
2023-02-05 16:00:00,16,1090.0,1090.0,0.0,1199.94,1108.75,91.19,2/5/2023
2023-02-05 17:00:00,17,1090.0,1090.0,0.0,1199.26,1108.73,90.53,2/5/2023
2023-02-05 18:00:00,18,1080.0,1080.0,0.0,1198.62,1108.74,89.88,2/5/2023
2023-02-05 19:00:00,19,1070.0,1070.0,0.0,1197.97,1108.74,89.23,2/5/2023
2023-02-05 20:00:00,20,1070.0,1070.0,0.0,1197.33,1108.75,88.58,2/5/2023
2023-02-05 21:00:00,21,1060.0,1060.0,0.0,1198.28,1108.7,89.58,2/5/2023
2023-02-05 22:00:00,22,1070.0,1070.0,0.0,1199.53,1108.71,90.82,2/5/2023
2023-02-05 23:00:00,23,1090.0,1090.0,0.0,1200.63,1108.74,91.89,2/5/2023
2023-02-05 23:59:59,24,1080.0,1080.0,0.0,1201.55,1108.74,92.81,2/5/2023
2023-02-06 01:00:00,1,1090.0,1090.0,0.0,1202.04,1108.75,93.29,2/6/2023
2023-02-06 02:00:00,2,1080.0,1080.0,0.0,1201.42,1108.76,92.66,2/6/2023
2023-02-06 03:00:00,3,1080.0,1080.0,0.0,1200.8,1108.78,92.02,2/6/2023
2023-02-06 04:00:00,4,1070.0,1070.0,0.0,1200.19,1108.78,91.41,2/6/2023
2023-02-06 05:00:00,5,1080.0,1080.0,0.0,1199.55,1108.79,90.76,2/6/2023
2023-02-06 06:00:00,6,1090.0,1090.0,0.0,1198.93,1108.77,90.16,2/6/2023
2023-02-06 07:00:00,7,1070.0,1070.0,0.0,1198.34,1108.76,89.58,2/6/2023
2023-02-06 08:00:00,8,1060.0,1060.0,0.0,1199.23,1108.72,90.51,2/6/2023
2023-02-06 09:00:00,9,1060.0,1060.0,0.0,1200.22,1108.72,91.5,2/6/2023
2023-02-06 10:00:00,10,1080.0,1080.0,0.0,1201.18,1108.77,92.41,2/6/2023
2023-02-06 11:00:00,11,1080.0,1080.0,0.0,1202.12,1108.8,93.32,2/6/2023
2023-02-06 12:00:00,12,1070.0,1070.0,0.0,1203.03,1108.79,94.24,2/6/2023
2023-02-06 13:00:00,13,1090.0,1090.0,0.0,1202.48,1108.74,93.74,2/6/2023
2023-02-06 14:00:00,14,1100.0,1100.0,0.0,1201.83,1108.73,93.1,2/6/2023
2023-02-06 15:00:00,15,1080.0,1080.0,0.0,1201.22,1108.8,92.42,2/6/2023
2023-02-06 16:00:00,16,1090.0,1090.0,0.0,1200.56,1108.74,91.82,2/6/2023
2023-02-06 17:00:00,17,1110.0,1110.0,0.0,1199.91,1108.82,91.09,2/6/2023
2023-02-06 18:00:00,18,1060.0,1060.0,0.0,1199.28,1108.74,90.54,2/6/2023
2023-02-06 19:00:00,19,1060.0,1060.0,0.0,1198.64,1108.7,89.94,2/6/2023
2023-02-06 20:00:00,20,1050.0,1050.0,0.0,1198.01,1108.65,89.36,2/6/2023
2023-02-06 21:00:00,21,1040.0,1040.0,0.0,1197.67,1108.74,88.93,2/6/2023
2023-02-06 22:00:00,22,1040.0,1040.0,0.0,1198.69,1108.71,89.98,2/6/2023
2023-02-06 23:00:00,23,1050.0,1050.0,0.0,1199.64,1108.71,90.93,2/6/2023
2023-02-06 23:59:59,24,1050.0,1050.0,0.0,1200.56,1108.69,91.87,2/6/2023
2023-02-07 01:00:00,1,1080.0,1080.0,0.0,1201.42,1108.75,92.67,2/7/2023
2023-02-07 02:00:00,2,1070.0,1070.0,0.0,1200.93,1108.77,92.16,2/7/2023
2023-02-07 03:00:00,3,1060.0,1060.0,0.0,1200.22,1108.71,91.51,2/7/2023
2023-02-07 04:00:00,4,1080.0,1080.0,0.0,1199.59,1108.69,90.9,2/7/2023
2023-02-07 05:00:00,5,1060.0,1060.0,0.0,1198.95,1108.74,90.21,2/7/2023
2023-02-07 06:00:00,6,1060.0,1060.0,0.0,1198.29,1108.72,89.57,2/7/2023
2023-02-07 07:00:00,7,1050.0,1050.0,0.0,1197.67,1108.7,88.97,2/7/2023
2023-02-07 08:00:00,8,1040.0,1040.0,0.0,1198.53,1108.65,89.88,2/7/2023
2023-02-07 09:00:00,9,1070.0,1070.0,0.0,1199.52,1108.73,90.79,2/7/2023
2023-02-07 10:00:00,10,1070.0,1070.0,0.0,1200.47,1108.75,91.72,2/7/2023
2023-02-07 11:00:00,11,1070.0,1070.0,0.0,1201.39,1108.74,92.65,2/7/2023
2023-02-07 12:00:00,12,1090.0,1090.0,0.0,1202.31,1108.72,93.59,2/7/2023
2023-02-07 13:00:00,13,1080.0,1080.0,0.0,1203.2,1108.74,94.46,2/7/2023
2023-02-07 14:00:00,14,1060.0,1060.0,0.0,1202.68,1108.69,93.99,2/7/2023
2023-02-07 15:00:00,15,1090.0,1090.0,0.0,1202.05,1108.75,93.3,2/7/2023
2023-02-07 16:00:00,16,1120.0,1120.0,0.0,1201.42,1108.78,92.64,2/7/2023
2023-02-07 17:00:00,17,1090.0,1090.0,0.0,1200.79,1108.78,92.01,2/7/2023
2023-02-07 18:00:00,18,1070.0,1070.0,0.0,1200.2,1108.69,91.51,2/7/2023
2023-02-07 19:00:00,19,1050.0,1050.0,0.0,1199.63,1108.73,90.9,2/7/2023
2023-02-07 20:00:00,20,1060.0,1060.0,0.0,1199.04,1108.71,90.33,2/7/2023
2023-02-07 21:00:00,21,1060.0,1060.0,0.0,1198.44,1108.69,89.75,2/7/2023
2023-02-07 22:00:00,22,1060.0,1060.0,0.0,1199.26,1108.7,90.56,2/7/2023
2023-02-07 23:00:00,23,1060.0,1060.0,0.0,1200.27,1108.73,91.54,2/7/2023
2023-02-07 23:59:59,24,1050.0,1050.0,0.0,1201.23,1108.68,92.55,2/7/2023
2023-02-08 01:00:00,1,1060.0,1060.0,0.0,1202.19,1108.74,93.45,2/8/2023
2023-02-08 02:00:00,2,1060.0,1060.0,0.0,1201.75,1108.72,93.03,2/8/2023
2023-02-08 03:00:00,3,1080.0,1080.0,0.0,1201.09,1108.77,92.32,2/8/2023
2023-02-08 04:00:00,4,1070.0,1070.0,0.0,1200.52,1108.75,91.77,2/8/2023
2023-02-08 05:00:00,5,1070.0,1070.0,0.0,1199.89,1108.73,91.16,2/8/2023
2023-02-08 06:00:00,6,1070.0,1070.0,0.0,1199.29,1108.69,90.6,2/8/2023
2023-02-08 07:00:00,7,1050.0,1050.0,0.0,1198.73,1108.69,90.04,2/8/2023
2023-02-08 08:00:00,8,1030.0,1030.0,0.0,1199.59,1108.67,90.92,2/8/2023
2023-02-08 09:00:00,9,1070.0,1070.0,0.0,1200.49,1108.74,91.75,2/8/2023
2023-02-08 10:00:00,10,1070.0,1070.0,0.0,1201.38,1108.75,92.63,2/8/2023
2023-02-08 11:00:00,11,1110.0,1110.0,0.0,1202.21,1108.83,93.38,2/8/2023
2023-02-08 12:00:00,12,1120.0,1120.0,0.0,1203.04,1108.78,94.26,2/8/2023
2023-02-08 13:00:00,13,1110.0,1110.0,0.0,1203.87,1108.84,95.03,2/8/2023
